Date,Weekday,Time,Volume,Speed,Density,Location,Ind
8/11/2021,Monday,06:00:00,192,16,12,CB-13-E,0
8/11/2021,Monday,06:15:00,188,16,11.75,CB-13-E,1
8/11/2021,Monday,06:30:00,204,16,12.75,CB-13-E,2
8/11/2021,Monday,06:45:00,324,16,20.25,CB-13-E,3
8/11/2021,Monday,07:00:00,316,16,19.75,CB-13-E,4
8/11/2021,Monday,07:15:00,268,16,16.75,CB-13-E,5
8/11/2021,Monday,07:30:00,272,16,17,CB-13-E,6
8/11/2021,Monday,07:45:00,372,15.2,24.47368421,CB-13-E,7
8/11/2021,Monday,08:00:00,316,14.66666667,21.54545454,CB-13-E,8
8/11/2021,Monday,08:15:00,304,12.73333333,23.87434556,CB-13-E,9
8/11/2021,Monday,08:30:00,388,14.6,26.57534247,CB-13-E,10
8/11/2021,Monday,08:45:00,284,15.86666667,17.89915966,CB-13-E,11
8/11/2021,Monday,09:00:00,376,10.33333333,36.38709679,CB-13-E,12
8/11/2021,Monday,09:15:00,332,5.533333333,60,CB-13-E,13
8/11/2021,Monday,09:30:00,364,10.75238101,33.85296705,CB-13-E,14
8/11/2021,Monday,09:45:00,404,10.6,38.11320755,CB-13-E,15
8/11/2021,Monday,10:00:00,360,9.133333333,39.4160584,CB-13-E,16
8/11/2021,Monday,10:15:00,328,7.666666667,42.78260869,CB-13-E,17
8/11/2021,Monday,10:30:00,332,7.4,44.86486486,CB-13-E,18
8/11/2021,Monday,10:45:00,364,6.371717072,57.12745809,CB-13-E,19
8/11/2021,Monday,11:00:00,316,6.561904844,48.15674831,CB-13-E,20
8/11/2021,Monday,11:15:00,312,3.8,82.10526316,CB-13-E,21
8/11/2021,Monday,11:30:00,336,4.533333333,74.11764706,CB-13-E,22
8/11/2021,Monday,11:45:00,332,8.6,38.60465116,CB-13-E,23
8/11/2021,Monday,12:00:00,264,12,22,CB-13-E,24
8/11/2021,Monday,12:15:00,312,13.4,23.28358209,CB-13-E,25
8/11/2021,Monday,12:30:00,336,7.880808131,42.63522147,CB-13-E,26
8/11/2021,Monday,12:45:00,292,7.333333333,39.81818182,CB-13-E,27
8/11/2021,Monday,13:00:00,324,6.724098142,48.18490051,CB-13-E,28
8/11/2021,Monday,13:15:00,292,9.082828267,32.14857657,CB-13-E,29
8/11/2021,Monday,13:30:00,304,14.08455989,21.58391901,CB-13-E,30
8/11/2021,Monday,13:45:00,300,16.84675312,17.8075857,CB-13-E,31
8/11/2021,Monday,14:00:00,292,4.533333333,64.41176471,CB-13-E,32
8/11/2021,Monday,14:15:00,328,6.733333333,48.71287129,CB-13-E,33
8/11/2021,Monday,14:30:00,220,9.704761696,22.6692841,CB-13-E,34
8/11/2021,Monday,14:45:00,324,8.903318787,36.3909243,CB-13-E,35
8/11/2021,Monday,15:00:00,332,11.53333333,28.78612718,CB-13-E,36
8/11/2021,Monday,15:15:00,308,10.73333333,28.69565218,CB-13-E,37
8/11/2021,Monday,15:30:00,344,12.53333333,27.44680852,CB-13-E,38
8/11/2021,Monday,15:45:00,280,13.46666667,20.7920792,CB-13-E,39
8/11/2021,Monday,16:00:00,268,16,16.75,CB-13-E,40
8/11/2021,Monday,16:15:00,328,15.26666667,21.48471615,CB-13-E,41
8/11/2021,Monday,16:30:00,252,10.73333333,23.47826088,CB-13-E,42
8/11/2021,Monday,16:45:00,276,6.181240972,44.65122801,CB-13-E,43
8/11/2021,Monday,17:00:00,260,10.48369408,24.80041844,CB-13-E,44
8/11/2021,Monday,17:15:00,196,3.992496363,49.09209231,CB-13-E,45
8/11/2021,Monday,17:30:00,220,12.8470417,17.12456495,CB-13-E,46
8/11/2021,Monday,17:45:00,168,7.703318787,21.80878199,CB-13-E,47
8/11/2021,Monday,18:00:00,164,9.366233762,17.50970605,CB-13-E,48
8/11/2021,Monday,18:15:00,276,11.85743116,23.27654247,CB-13-E,49
8/11/2021,Monday,18:30:00,276,10.11832612,27.27723901,CB-13-E,50
8/11/2021,Monday,18:45:00,196,12.93333333,15.15463918,CB-13-E,51
8/11/2021,Monday,19:00:00,236,14.93333333,15.80357143,CB-13-E,52
8/11/2021,Monday,19:15:00,192,14.46666667,13.2718894,CB-13-E,53
8/11/2021,Monday,19:30:00,188,14.93333333,12.58928572,CB-13-E,54
8/11/2021,Monday,19:45:00,224,15,14.93333333,CB-13-E,55
8/11/2021,Monday,20:00:00,216,16,13.5,CB-13-E,56
8/11/2021,Monday,20:15:00,148,15.46666667,9.568965515,CB-13-E,57
8/11/2021,Monday,20:30:00,192,13.4,14.32835821,CB-13-E,58
8/11/2021,Monday,20:45:00,168,15.6,10.76923077,CB-13-E,59
8/11/2021,Monday,21:00:00,160,15.66666667,10.21276596,CB-13-E,60
8/11/2021,Monday,21:15:00,164,16,10.25,CB-13-E,61
8/11/2021,Monday,21:30:00,156,15.86666667,9.831932771,CB-13-E,62
8/11/2021,Monday,21:45:00,108,13,8.307692308,CB-13-E,63
8/11/2021,Monday,22:00:00,120,14.4,8.333333333,CB-13-E,64
8/11/2021,Monday,22:15:00,108,15.6,6.923076923,CB-13-E,65
8/11/2021,Monday,22:30:00,132,16,8.25,CB-13-E,66
8/11/2021,Monday,22:45:00,88,16,5.5,CB-13-E,67
8/11/2021,Monday,23:00:00,88,16,5.5,CB-13-E,68
8/11/2021,Monday,23:15:00,112,14.66666667,7.636363635,CB-13-E,69
8/11/2021,Monday,23:30:00,92,14.8,6.216216216,CB-13-E,70
8/11/2021,Monday,23:45:00,56,16,3.5,CB-13-E,71
9/11/2021,Tuesday,06:00:00,156,15.73333333,9.915254239,CB-13-E,72
9/11/2021,Tuesday,06:15:00,180,16,11.25,CB-13-E,73
9/11/2021,Tuesday,06:30:00,252,16,15.75,CB-13-E,74
9/11/2021,Tuesday,06:45:00,284,16,17.75,CB-13-E,75
9/11/2021,Tuesday,07:00:00,296,16,18.5,CB-13-E,76
9/11/2021,Tuesday,07:15:00,312,16,19.5,CB-13-E,77
9/11/2021,Tuesday,07:30:00,304,15.93333333,19.07949791,CB-13-E,78
9/11/2021,Tuesday,07:45:00,368,15.73333333,23.38983051,CB-13-E,79
9/11/2021,Tuesday,08:00:00,316,14.46666667,21.84331797,CB-13-E,80
9/11/2021,Tuesday,08:15:00,348,14.8,23.51351351,CB-13-E,81
9/11/2021,Tuesday,08:30:00,368,14.53333333,25.32110092,CB-13-E,82
9/11/2021,Tuesday,08:45:00,384,13.73333333,27.96116506,CB-13-E,83
9/11/2021,Tuesday,09:00:00,356,7.6,46.84210526,CB-13-E,84
9/11/2021,Tuesday,09:15:00,392,5.933333333,66.06741573,CB-13-E,85
9/11/2021,Tuesday,09:30:00,292,13.06666667,22.34693877,CB-13-E,86
9/11/2021,Tuesday,09:45:00,340,9.4,36.17021277,CB-13-E,87
9/11/2021,Tuesday,10:00:00,340,9.279365095,36.64043784,CB-13-E,88
9/11/2021,Tuesday,10:15:00,292,9,32.44444444,CB-13-E,89
9/11/2021,Tuesday,10:30:00,372,4.666666667,79.71428571,CB-13-E,90
9/11/2021,Tuesday,10:45:00,368,8.374603271,43.94238009,CB-13-E,91
9/11/2021,Tuesday,11:00:00,328,4.466666667,73.43283582,CB-13-E,92
9/11/2021,Tuesday,11:15:00,304,4.066666667,74.75409835,CB-13-E,93
9/11/2021,Tuesday,11:30:00,296,5.095815277,58.08687794,CB-13-E,94
9/11/2021,Tuesday,11:45:00,204,3,68,CB-13-E,95
9/11/2021,Tuesday,12:00:00,268,3.533333333,75.84905661,CB-13-E,96
9/11/2021,Tuesday,12:15:00,300,5.647907639,53.11701592,CB-13-E,97
9/11/2021,Tuesday,12:30:00,328,4.266666667,76.87499999,CB-13-E,98
9/11/2021,Tuesday,12:45:00,312,6.466666667,48.24742268,CB-13-E,99
9/11/2021,Tuesday,13:00:00,292,5.866666667,49.77272727,CB-13-E,100
9/11/2021,Tuesday,13:15:00,312,14.09408366,22.13694821,CB-13-E,101
9/11/2021,Tuesday,13:30:00,332,11.47705625,28.92727828,CB-13-E,102
9/11/2021,Tuesday,13:45:00,300,9.569985453,31.34801003,CB-13-E,103
9/11/2021,Tuesday,14:00:00,308,10.36911958,29.70358261,CB-13-E,104
9/11/2021,Tuesday,14:15:00,320,7.466666667,42.85714286,CB-13-E,105
9/11/2021,Tuesday,14:30:00,272,4.18499279,64.99413826,CB-13-E,106
9/11/2021,Tuesday,14:45:00,216,2.733333333,79.02439025,CB-13-E,107
9/11/2021,Tuesday,15:00:00,316,8.266666667,38.22580645,CB-13-E,108
9/11/2021,Tuesday,15:15:00,280,13.86666667,20.19230769,CB-13-E,109
9/11/2021,Tuesday,15:30:00,292,15.53333333,18.79828327,CB-13-E,110
9/11/2021,Tuesday,15:45:00,264,15.2,17.36842105,CB-13-E,111
9/11/2021,Tuesday,16:00:00,296,14.73333333,20.09049774,CB-13-E,112
9/11/2021,Tuesday,16:15:00,264,12.06666667,21.87845303,CB-13-E,113
9/11/2021,Tuesday,16:30:00,252,6.123809433,41.15085598,CB-13-E,114
9/11/2021,Tuesday,16:45:00,200,10.65454534,18.77133126,CB-13-E,115
9/11/2021,Tuesday,17:00:00,184,18.32784983,10.03936641,CB-13-E,116
9/11/2021,Tuesday,17:15:00,192,18.39076449,10.44002277,CB-13-E,117
9/11/2021,Tuesday,17:30:00,164,18.01327527,9.104396482,CB-13-E,118
9/11/2021,Tuesday,17:45:00,176,18.32784945,9.60287242,CB-13-E,119
9/11/2021,Tuesday,18:00:00,196,18.15708065,10.79468687,CB-13-E,120
9/11/2021,Tuesday,18:15:00,184,11.53246727,15.95495532,CB-13-E,121
9/11/2021,Tuesday,18:30:00,204,17.49408366,11.6610852,CB-13-E,122
9/11/2021,Tuesday,18:45:00,196,7.130735906,27.4866441,CB-13-E,123
9/11/2021,Tuesday,19:00:00,208,17.16825371,12.1153848,CB-13-E,124
9/11/2021,Tuesday,19:15:00,140,7,20,CB-13-E,125
9/11/2021,Tuesday,19:30:00,216,12.93333333,16.70103093,CB-13-E,126
9/11/2021,Tuesday,19:45:00,200,14.46666667,13.82488479,CB-13-E,127
9/11/2021,Tuesday,20:00:00,140,15.4,9.090909091,CB-13-E,128
9/11/2021,Tuesday,20:15:00,172,16,10.75,CB-13-E,129
9/11/2021,Tuesday,20:30:00,164,15.4,10.64935065,CB-13-E,130
9/11/2021,Tuesday,20:45:00,136,13.26666667,10.25125628,CB-13-E,131
9/11/2021,Tuesday,21:00:00,180,14.8,12.16216216,CB-13-E,132
9/11/2021,Tuesday,21:15:00,136,14.73333333,9.230769233,CB-13-E,133
9/11/2021,Tuesday,21:30:00,180,15.53333333,11.58798284,CB-13-E,134
9/11/2021,Tuesday,21:45:00,144,15.53333333,9.270386268,CB-13-E,135
9/11/2021,Tuesday,22:00:00,148,15.4,9.61038961,CB-13-E,136
9/11/2021,Tuesday,22:15:00,148,14.46666667,10.23041474,CB-13-E,137
9/11/2021,Tuesday,22:30:00,152,13.6,11.17647059,CB-13-E,138
9/11/2021,Tuesday,22:45:00,112,12.4,9.032258065,CB-13-E,139
9/11/2021,Tuesday,23:00:00,96,14.73333333,6.515837106,CB-13-E,140
9/11/2021,Tuesday,23:15:00,88,6.4,13.75,CB-13-E,141
10/11/2021,Wednesday,06:00:00,132,16,8.25,CB-13-E,144
10/11/2021,Wednesday,06:15:00,232,16,14.5,CB-13-E,145
10/11/2021,Wednesday,06:30:00,256,16,16,CB-13-E,146
10/11/2021,Wednesday,06:45:00,316,15.6,20.25641026,CB-13-E,147
10/11/2021,Wednesday,07:00:00,312,16,19.5,CB-13-E,148
10/11/2021,Wednesday,07:15:00,276,15.86666667,17.39495798,CB-13-E,149
10/11/2021,Wednesday,07:30:00,300,15.2,19.73684211,CB-13-E,150
10/11/2021,Wednesday,07:45:00,320,14,22.85714286,CB-13-E,151
10/11/2021,Wednesday,08:00:00,372,13.66666667,27.21951219,CB-13-E,152
10/11/2021,Wednesday,08:15:00,376,13.93333333,26.98564594,CB-13-E,153
10/11/2021,Wednesday,08:30:00,320,12.46666667,25.66844919,CB-13-E,154
10/11/2021,Wednesday,08:45:00,372,9.15238088,40.64516161,CB-13-E,155
10/11/2021,Wednesday,09:00:00,380,6.241269811,60.88504607,CB-13-E,156
10/11/2021,Wednesday,09:15:00,380,12.73333333,29.84293194,CB-13-E,157
10/11/2021,Wednesday,09:30:00,252,8.033477656,31.36873105,CB-13-E,158
10/11/2021,Wednesday,09:45:00,352,4.91832606,71.56906551,CB-13-E,159
10/11/2021,Wednesday,10:00:00,240,8.5916303,27.93416286,CB-13-E,160
10/11/2021,Wednesday,10:15:00,328,3.933333333,83.38983052,CB-13-E,161
10/11/2021,Wednesday,10:30:00,296,5.047907639,58.63815687,CB-13-E,162
10/11/2021,Wednesday,10:45:00,292,8.202886009,35.59722757,CB-13-E,163
10/11/2021,Wednesday,11:00:00,288,10.04328969,28.67586308,CB-13-E,164
10/11/2021,Wednesday,11:15:00,308,4.133333333,74.51612904,CB-13-E,165
10/11/2021,Wednesday,11:30:00,328,3,109.3333333,CB-13-E,166
10/11/2021,Wednesday,11:45:00,208,8.387878672,24.7976882,CB-13-E,167
10/11/2021,Wednesday,12:00:00,212,2.666666667,79.49999999,CB-13-E,168
10/11/2021,Wednesday,12:15:00,168,3.8,44.21052632,CB-13-E,169
10/11/2021,Wednesday,12:30:00,292,8.266666667,35.32258064,CB-13-E,170
10/11/2021,Wednesday,12:45:00,324,3.733333333,86.78571429,CB-13-E,171
10/11/2021,Wednesday,13:00:00,332,9.533333333,34.82517483,CB-13-E,172
10/11/2021,Wednesday,13:15:00,312,6.133333333,50.86956522,CB-13-E,173
10/11/2021,Wednesday,13:30:00,252,7.879365031,31.98227256,CB-13-E,174
10/11/2021,Wednesday,13:45:00,324,5.733333333,56.51162791,CB-13-E,175
10/11/2021,Wednesday,14:00:00,276,5.569985517,49.55129581,CB-13-E,176
10/11/2021,Wednesday,14:15:00,272,9.955555534,27.32142863,CB-13-E,177
10/11/2021,Wednesday,14:30:00,304,10.27070707,29.59874115,CB-13-E,178
10/11/2021,Wednesday,14:45:00,320,6.18499279,51.7381363,CB-13-E,179
10/11/2021,Wednesday,15:00:00,356,11.22164485,31.72440447,CB-13-E,180
10/11/2021,Wednesday,15:15:00,312,6.933333333,45,CB-13-E,181
10/11/2021,Wednesday,15:30:00,308,12.2,25.24590164,CB-13-E,182
10/11/2021,Wednesday,15:45:00,316,13.96998596,22.61992252,CB-13-E,183
10/11/2021,Wednesday,16:00:00,348,12.53333333,27.76595745,CB-13-E,184
10/11/2021,Wednesday,16:15:00,276,13.2,20.90909091,CB-13-E,185
10/11/2021,Wednesday,16:30:00,380,11.13333333,34.13173654,CB-13-E,186
10/11/2021,Wednesday,16:45:00,304,11.8,25.76271186,CB-13-E,187
10/11/2021,Wednesday,17:00:00,288,15,19.2,CB-13-E,188
10/11/2021,Wednesday,17:15:00,292,15.4,18.96103896,CB-13-E,189
10/11/2021,Wednesday,17:30:00,324,7.333333333,44.18181818,CB-13-E,190
10/11/2021,Wednesday,17:45:00,204,3.333333333,61.20000001,CB-13-E,191
10/11/2021,Wednesday,18:00:00,208,2,104,CB-13-E,192
10/11/2021,Wednesday,18:15:00,144,2.533333333,56.84210527,CB-13-E,193
10/11/2021,Wednesday,18:30:00,172,8.688311513,19.79671191,CB-13-E,194
10/11/2021,Wednesday,18:45:00,192,2,96,CB-13-E,195
10/11/2021,Wednesday,19:00:00,232,2.866666667,80.93023255,CB-13-E,196
10/11/2021,Wednesday,19:15:00,216,8.266666667,26.12903226,CB-13-E,197
10/11/2021,Wednesday,19:30:00,224,12.26666667,18.26086956,CB-13-E,198
10/11/2021,Wednesday,19:45:00,200,11.33333333,17.64705883,CB-13-E,199
10/11/2021,Wednesday,20:00:00,224,10.2,21.96078431,CB-13-E,200
10/11/2021,Wednesday,20:15:00,232,12.4,18.70967742,CB-13-E,201
10/11/2021,Wednesday,20:30:00,204,13.13333333,15.53299493,CB-13-E,202
10/11/2021,Wednesday,20:45:00,200,11.4,17.54385965,CB-13-E,203
10/11/2021,Wednesday,21:00:00,164,13.53333333,12.1182266,CB-13-E,204
10/11/2021,Wednesday,21:15:00,200,16,12.5,CB-13-E,205
10/11/2021,Wednesday,21:30:00,160,16,10,CB-13-E,206
10/11/2021,Wednesday,21:45:00,172,14.53333333,11.83486239,CB-13-E,207
10/11/2021,Wednesday,22:00:00,160,13.2,12.12121212,CB-13-E,208
10/11/2021,Wednesday,22:15:00,136,14.66666667,9.272727271,CB-13-E,209
10/11/2021,Wednesday,22:30:00,196,15,13.06666667,CB-13-E,210
10/11/2021,Wednesday,22:45:00,140,15,9.333333333,CB-13-E,211
10/11/2021,Wednesday,23:00:00,132,16,8.25,CB-13-E,212
10/11/2021,Wednesday,23:15:00,104,16,6.5,CB-13-E,213
10/11/2021,Wednesday,23:30:00,100,15.2,6.578947368,CB-13-E,214
10/11/2021,Wednesday,23:45:00,72,15.33333333,4.695652175,CB-13-E,215
11/11/2021,Thursday,06:00:00,148,16,9.25,CB-13-E,216
11/11/2021,Thursday,06:15:00,216,15.86666667,13.61344538,CB-13-E,217
11/11/2021,Thursday,06:30:00,220,15.73333333,13.98305085,CB-13-E,218
11/11/2021,Thursday,06:45:00,348,16,21.75,CB-13-E,219
11/11/2021,Thursday,07:00:00,316,16,19.75,CB-13-E,220
11/11/2021,Thursday,07:15:00,320,15.93333333,20.08368201,CB-13-E,221
11/11/2021,Thursday,07:30:00,368,15.73333333,23.38983051,CB-13-E,222
11/11/2021,Thursday,07:45:00,336,16,21,CB-13-E,223
11/11/2021,Thursday,08:00:00,376,13.33333333,28.20000001,CB-13-E,224
11/11/2021,Thursday,08:15:00,300,15,20,CB-13-E,225
11/11/2021,Thursday,08:30:00,324,15.13333333,21.40969163,CB-13-E,226
11/11/2021,Thursday,08:45:00,308,15.26666667,20.17467248,CB-13-E,227
11/11/2021,Thursday,09:00:00,320,12.46666667,25.66844919,CB-13-E,228
11/11/2021,Thursday,09:15:00,356,10.7500721,33.11605696,CB-13-E,229
11/11/2021,Thursday,09:30:00,376,9.4,40,CB-13-E,230
11/11/2021,Thursday,09:45:00,348,9.733333333,35.75342466,CB-13-E,231
11/11/2021,Thursday,10:00:00,336,9.251659457,36.31780888,CB-13-E,232
11/11/2021,Thursday,10:15:00,356,3.333333333,106.8,CB-13-E,233
11/11/2021,Thursday,10:30:00,336,7.692063395,43.68138726,CB-13-E,234
11/11/2021,Thursday,10:45:00,348,10.20634918,34.09642311,CB-13-E,235
11/11/2021,Thursday,11:00:00,144,7.8,18.46153846,CB-13-E,236
11/11/2021,Thursday,11:15:00,320,4.066666667,78.68852458,CB-13-E,237
11/11/2021,Thursday,11:30:00,252,3.266666667,77.14285713,CB-13-E,238
11/11/2021,Thursday,11:45:00,324,3.8,85.26315789,CB-13-E,239
11/11/2021,Thursday,12:00:00,324,3.6,90,CB-13-E,240
11/11/2021,Thursday,12:15:00,336,7.077056249,47.47736745,CB-13-E,241
11/11/2021,Thursday,12:30:00,236,5.943722916,39.70575401,CB-13-E,242
11/11/2021,Thursday,12:45:00,200,3,66.66666667,CB-13-E,243
11/11/2021,Thursday,13:00:00,200,2.533333333,78.94736843,CB-13-E,244
11/11/2021,Thursday,13:15:00,244,2.666666667,91.49999999,CB-13-E,245
11/11/2021,Thursday,13:30:00,292,5.533333333,52.77108434,CB-13-E,246
11/11/2021,Thursday,13:45:00,256,6.933333333,36.92307692,CB-13-E,247
11/11/2021,Thursday,14:00:00,312,3.333333333,93.60000001,CB-13-E,248
11/11/2021,Thursday,14:15:00,292,3.2,91.25,CB-13-E,249
11/11/2021,Thursday,14:30:00,296,12.4,23.87096774,CB-13-E,250
11/11/2021,Thursday,14:45:00,336,11.73333333,28.63636364,CB-13-E,251
11/11/2021,Thursday,15:00:00,328,13.8,23.76811594,CB-13-E,252
11/11/2021,Thursday,15:15:00,308,7.63665212,40.33180969,CB-13-E,253
11/11/2021,Thursday,15:30:00,372,10.45223662,35.59046867,CB-13-E,254
11/11/2021,Thursday,15:45:00,284,12.01673883,23.63369996,CB-13-E,255
11/11/2021,Thursday,16:00:00,304,14.93333333,20.35714286,CB-13-E,256
11/11/2021,Thursday,16:15:00,288,13,22.15384615,CB-13-E,257
11/11/2021,Thursday,16:30:00,412,13.4,30.74626866,CB-13-E,258
11/11/2021,Thursday,16:45:00,344,15.53333333,22.14592275,CB-13-E,259
11/11/2021,Thursday,17:00:00,344,12.53333333,27.44680852,CB-13-E,260
11/11/2021,Thursday,17:15:00,352,17.25079409,20.40485778,CB-13-E,261
11/11/2021,Thursday,17:30:00,280,8.142857107,34.38596506,CB-13-E,262
11/11/2021,Thursday,17:45:00,336,6.299567032,53.33699892,CB-13-E,263
11/11/2021,Thursday,18:00:00,260,11.08571447,23.45360786,CB-13-E,264
11/11/2021,Thursday,18:15:00,304,4.333333333,70.15384616,CB-13-E,265
11/11/2021,Thursday,18:30:00,356,9.03809522,39.38883043,CB-13-E,266
11/11/2021,Thursday,18:45:00,328,12,27.33333333,CB-13-E,267
11/11/2021,Thursday,19:00:00,248,13.83809541,17.92154142,CB-13-E,268
11/11/2021,Thursday,19:15:00,216,8.574603144,25.19067021,CB-13-E,269
11/11/2021,Thursday,19:30:00,216,11.46204885,18.84479841,CB-13-E,270
11/11/2021,Thursday,19:45:00,212,9.533333333,22.23776224,CB-13-E,271
11/11/2021,Thursday,20:00:00,224,9.133333333,24.52554745,CB-13-E,272
11/11/2021,Thursday,20:15:00,168,14.06666667,11.94312796,CB-13-E,273
11/11/2021,Thursday,20:30:00,180,11.13333333,16.16766468,CB-13-E,274
11/11/2021,Thursday,20:45:00,220,13.26666667,16.58291457,CB-13-E,275
11/11/2021,Thursday,21:00:00,244,14.73333333,16.56108598,CB-13-E,276
11/11/2021,Thursday,21:15:00,208,9.666666667,21.51724138,CB-13-E,277
11/11/2021,Thursday,21:30:00,164,14.06666667,11.65876777,CB-13-E,278
11/11/2021,Thursday,21:45:00,212,14.13333333,15,CB-13-E,279
11/11/2021,Thursday,22:00:00,196,14.8,13.24324324,CB-13-E,280
11/11/2021,Thursday,22:15:00,196,15.93333333,12.30125523,CB-13-E,281
11/11/2021,Thursday,22:30:00,208,16,13,CB-13-E,282
11/11/2021,Thursday,22:45:00,136,14.73333333,9.230769233,CB-13-E,283
11/11/2021,Thursday,23:00:00,144,15.73333333,9.152542375,CB-13-E,284
11/11/2021,Thursday,23:15:00,136,14.73333333,9.230769233,CB-13-E,285
11/11/2021,Thursday,23:30:00,136,16,8.5,CB-13-E,286
11/11/2021,Thursday,23:45:00,88,15.45974045,5.692204231,CB-13-E,287
12/11/2021,Friday,06:00:00,176,16,11,CB-13-E,288
12/11/2021,Friday,06:15:00,260,16,16.25,CB-13-E,289
12/11/2021,Friday,06:30:00,256,15.93333333,16.06694561,CB-13-E,290
12/11/2021,Friday,06:45:00,244,15.6,15.64102564,CB-13-E,291
12/11/2021,Friday,07:00:00,288,16,18,CB-13-E,292
12/11/2021,Friday,07:15:00,292,16,18.25,CB-13-E,293
12/11/2021,Friday,07:30:00,356,15.93333333,22.34309624,CB-13-E,294
12/11/2021,Friday,07:45:00,328,15.53333333,21.11587983,CB-13-E,295
12/11/2021,Friday,08:00:00,320,16,20,CB-13-E,296
12/11/2021,Friday,08:15:00,360,14.66666667,24.54545454,CB-13-E,297
12/11/2021,Friday,08:30:00,356,13.46666667,26.43564356,CB-13-E,298
12/11/2021,Friday,08:45:00,324,9.466666667,34.22535211,CB-13-E,299
12/11/2021,Friday,09:00:00,388,9.4,41.27659574,CB-13-E,300
12/11/2021,Friday,09:15:00,324,10.46666667,30.955414,CB-13-E,301
12/11/2021,Friday,09:30:00,324,5.466666667,59.26829268,CB-13-E,302
12/11/2021,Friday,09:45:00,320,3.6,88.88888889,CB-13-E,303
12/11/2021,Friday,10:00:00,272,3.133333333,86.80851065,CB-13-E,304
12/11/2021,Friday,10:15:00,240,3,80,CB-13-E,305
12/11/2021,Friday,10:30:00,236,3.133333333,75.31914894,CB-13-E,306
12/11/2021,Friday,10:45:00,212,2.2,96.36363636,CB-13-E,307
12/11/2021,Friday,11:00:00,264,3.2,82.5,CB-13-E,308
12/11/2021,Friday,11:15:00,284,3.4,83.52941176,CB-13-E,309
12/11/2021,Friday,11:30:00,240,4.51082255,53.20537382,CB-13-E,310
12/11/2021,Friday,11:45:00,324,9.450793457,34.28283577,CB-13-E,311
12/11/2021,Friday,12:00:00,268,4.266666667,62.8125,CB-13-E,312
12/11/2021,Friday,12:15:00,328,4.4,74.54545455,CB-13-E,313
12/11/2021,Friday,12:30:00,272,4,68,CB-13-E,314
12/11/2021,Friday,12:45:00,240,3,80,CB-13-E,315
12/11/2021,Friday,13:00:00,256,2.8,91.42857143,CB-13-E,316
12/11/2021,Friday,13:15:00,340,6.582395426,51.65292845,CB-13-E,317
12/11/2021,Friday,13:30:00,232,9,25.77777778,CB-13-E,318
12/11/2021,Friday,13:45:00,276,3.2,86.25,CB-13-E,319
12/11/2021,Friday,14:00:00,352,8.069552612,43.62075779,CB-13-E,320
12/11/2021,Friday,14:15:00,252,3,84,CB-13-E,321
12/11/2021,Friday,14:30:00,176,2.133333333,82.50000001,CB-13-E,322
12/11/2021,Friday,14:45:00,292,3.533333333,82.64150944,CB-13-E,323
12/11/2021,Friday,15:00:00,248,5,49.6,CB-13-E,324
12/11/2021,Friday,15:15:00,304,4.703318914,64.63520879,CB-13-E,325
12/11/2021,Friday,15:30:00,228,2.6,87.69230769,CB-13-E,326
12/11/2021,Friday,15:45:00,296,3.133333333,94.46808512,CB-13-E,327
12/11/2021,Friday,16:00:00,352,5,70.4,CB-13-E,328
12/11/2021,Friday,16:15:00,320,7.6,42.10526316,CB-13-E,329
12/11/2021,Friday,16:30:00,356,8,44.5,CB-13-E,330
12/11/2021,Friday,16:45:00,308,5.714574305,53.89727801,CB-13-E,331
12/11/2021,Friday,17:00:00,340,6.314574305,53.84369295,CB-13-E,332
12/11/2021,Friday,17:15:00,320,5.879365095,54.42764564,CB-13-E,333
12/11/2021,Friday,17:30:00,252,2.666666667,94.49999999,CB-13-E,334
12/11/2021,Friday,17:45:00,320,8.095237986,39.5294123,CB-13-E,335
12/11/2021,Friday,18:00:00,308,4.834920629,63.70321741,CB-13-E,336
12/11/2021,Friday,18:15:00,200,2.733333333,73.17073172,CB-13-E,337
12/11/2021,Friday,18:30:00,224,3,74.66666667,CB-13-E,338
12/11/2021,Friday,18:45:00,152,2.4,63.33333333,CB-13-E,339
12/11/2021,Friday,19:00:00,220,2.6,84.61538462,CB-13-E,340
12/11/2021,Friday,19:15:00,312,5.933333333,52.58426967,CB-13-E,341
12/11/2021,Friday,19:30:00,292,11.1137085,26.27385809,CB-13-E,342
12/11/2021,Friday,19:45:00,300,16.46291504,18.22277521,CB-13-E,343
12/11/2021,Friday,20:00:00,336,15.46666667,21.72413793,CB-13-E,344
12/11/2021,Friday,20:15:00,328,14.01269843,23.40734025,CB-13-E,345
12/11/2021,Friday,20:30:00,260,6.4,40.625,CB-13-E,346
12/11/2021,Friday,20:45:00,288,14.50158742,19.85989476,CB-13-E,347
12/11/2021,Friday,21:00:00,264,14.2,18.5915493,CB-13-E,348
12/11/2021,Friday,21:15:00,252,11.33333333,22.23529412,CB-13-E,349
12/11/2021,Friday,21:30:00,272,8.801443036,30.90402323,CB-13-E,350
12/11/2021,Friday,21:45:00,272,9.887445958,27.50963203,CB-13-E,351
12/11/2021,Friday,22:00:00,220,15.53333333,14.16309013,CB-13-E,352
12/11/2021,Friday,22:15:00,280,15.66666667,17.87234042,CB-13-E,353
12/11/2021,Friday,22:30:00,260,16,16.25,CB-13-E,354
12/11/2021,Friday,22:45:00,260,15.8,16.4556962,CB-13-E,355
